0 21.5428466 2.10296776e-18
1 1.91044014 2.41335491e-19
2 0.328917359 -8.82156532e-20
3 0.0609825719 -1.53918931e-20
4 0.0120887765 1.38647998e-21
5 0.00253618392 3.13118782e-22
6 0.000529633897 5.29767133e-23
7 0.000107606643 -8.21873823e-24
8 2.16047949e-05 -3.14929772e-24
9 4.25732181e-06 -1.18671911e-25
10 8.89659379e-07 -4.23332193e-26
11 1.95070105e-07 3.39924773e-26
12 4.15610631e-08 -3.31899665e-27
13 8.7891476e-09 -9.99911007e-29
14 1.86634204e-09 7.56845907e-29
15 3.87998743e-10 -4.81791406e-31
16 8.05745022e-11 3.19826088e-31
17 1.69812609e-11 1.24796932e-30
18 3.64491651e-12 5.32961321e-32
19 8.14121457e-13 1.99023722e-33
20 1.85443211e-13 -4.60506792e-33
21 4.2427989e-14 -1.25149891e-33
22 9.66938291e-15 1.6337226e-34
23 2.13476993e-15 -1.31510394e-34
24 4.67927641e-16 -1.91447997e-35
25 1.02509903e-16 -3.7132764e-36
26 2.24324871e-17 8.40855339e-37
27 4.9067495e-18 -1.30141872e-37
28 1.07091668e-18 -3.10516621e-39
29 2.36892072e-19 4.5860514e-39
30 5.15922193e-20 -1.08548249e-39
31 1.22719643e-20 -2.67006987e-40
32 7.50007094e-21 -6.47814964e-41
33 2.36927808e-20 -1.24862382e-39
34 1.07006021e-19 3.47211334e-39
35 4.97632811e-19 -9.60724259e-39
36 2.35859903e-18 -3.69297319e-38
37 1.13456634e-17 -4.58545026e-38
38 5.51296567e-17 -2.58898064e-36
39 2.63921435e-16 1.06619073e-35
40 1.25943411e-15 4.78464024e-35
41 5.97226741e-15 -1.93176523e-34
42 2.84463772e-14 -1.32014324e-33
43 1.31746524e-13 4.13408501e-33
44 5.98339708e-13 -5.91566155e-32
45 2.7733124e-12 -1.78978704e-31
46 1.31753908e-11 1.47792147e-31
47 6.39260015e-11 -6.37759836e-30
48 2.96301693e-10 -3.48803479e-31
49 1.36666388e-09 -3.49041333e-29
50 6.20888644e-09 -3.1751472e-29
51 2.81001224e-08 -4.18750411e-28
52 1.25539302e-07 -8.98087873e-27
53 5.58976234e-07 -2.36315307e-26
54 2.49073728e-06 1.05726795e-25
55 1.10788883e-05 -7.57608627e-26
56 4.90414841e-05 6.00424572e-24
57 0.000204609183 -2.63979977e-23
58 0.000858341871 8.84571842e-23
59 0.0036631023 -1.76258102e-22
60 0.0165412625 -3.6679428e-21
61 0.0730059614 -1.74850502e-21
