0 16.733877 1.73472348e-18
1 1.4322133 -0.0
2 0.273077173 7.58941521e-19
3 0.074516037 -1.49077799e-19
4 0.0282407401 1.08420217e-19
5 0.0141065338 8.13151629e-20
6 0.00842803713 4.06575815e-20
7 0.00556179807 -0.0
8 0.00375618317 1.35525272e-20
9 0.00252530301 6.77626358e-21
10 0.00181270054 -1.35525272e-20
11 0.00137682156 1.35525272e-20
12 0.0010568052 -1.35525272e-20
13 0.000804864122 -3.38813179e-21
14 0.000635550356 -6.77626358e-21
15 0.000519171767 3.38813179e-21
16 0.000425753971 -0.0
17 0.000350518806 -3.38813179e-21
18 0.000292055046 -3.38813179e-21
19 0.000244964333 -3.38813179e-21
20 0.000210183174 -3.38813179e-21
21 0.000182334134 1.69406589e-21
22 0.000159389174 -1.69406589e-21
23 0.00014107127 -0.0
24 0.00012495764 1.69406589e-21
25 0.000112069466 -1.69406589e-21
26 0.000100684162 -0.0
27 8.93578661e-05 2.54109884e-21
28 8.10943769e-05 1.69406589e-21
29 7.51980115e-05 -0.0
30 7.08967596e-05 -0.0
31 6.78225254e-05 -0.0
32 6.56815714e-05 4.23516474e-22
33 6.56821649e-05 2.11758237e-22
34 6.76475838e-05 4.23516474e-22
35 7.02984324e-05 -0.0
36 7.46831034e-05 -1.85288457e-22
37 8.18850888e-05 1.58818678e-22
38 9.02544365e-05 -1.45583788e-21
39 9.89909416e-05 9.52912066e-22
40 0.000109674485 2.11758237e-22
41 0.000123911865 -2.54109884e-21
42 0.000141405473 4.23516474e-22
43 0.000164911112 -0.0
44 0.00019527872 -8.47032947e-22
45 0.000234555636 -1.69406589e-21
46 0.000283117924 1.69406589e-21
47 0.00034703538 -6.77626358e-21
48 0.000430601879 -0.0
49 0.000537508809 1.35525272e-20
50 0.000666390916 3.38813179e-21
51 0.000822953955 -0.0
52 0.00103328336 3.38813179e-21
53 0.00132339812 -6.77626358e-21
54 0.00175623123 3.38813179e-21
55 0.00242020619 -0.0
56 0.00352578029 6.77626358e-21
57 0.00548323428 -6.77626358e-21
58 0.00904155378 -2.71050543e-20
59 0.0157832591 -1.35525272e-20
60 0.0333726801 -5.42101086e-20
61 0.0850053694 -2.16840434e-19
62 0.297709644 -1.30104261e-18
63 1.50744978 -7.64362532e-18
0 16.6776603 -7.80625564e-18
1 1.53691029 -3.46944695e-18
2 0.302835388 2.16840434e-19
3 0.0759348589 -2.16840434e-19
4 0.028132954 -1.35525272e-19
5 0.0137273943 -4.06575815e-20
6 0.00778372809 -6.09863722e-20
7 0.00493118896 -7.45388994e-20
8 0.00321540986 -0.0
9 0.00220943824 3.38813179e-21
10 0.00155112334 1.69406589e-21
11 0.00116277844 1.35525272e-20
12 0.000907685812 -1.58818678e-20
13 0.000731568792 -4.23516474e-22
14 0.000595721664 -1.90582413e-20
15 0.000485579806 -0.0
16 0.000400017955 8.47032947e-21
17 0.000327413277 -0.0
18 0.000274395488 3.38813179e-21
19 0.000230107048 -2.54109884e-21
20 0.000195042339 -1.69406589e-21
21 0.000167442271 -0.0
22 0.000147635776 -0.0
23 0.000130044417 -0.0
24 0.000114612486 1.69406589e-21
25 0.000102108833 -8.47032947e-22
26 9.27279959e-05 -8.47032947e-22
27 8.51620443e-05 -4.23516474e-22
28 7.82933307e-05 -4.23516474e-22
29 7.18238851e-05 -0.0
30 6.63537337e-05 6.3527471e-22
31 6.28528147e-05 4.23516474e-22
32 6.02284141e-05 2.11758237e-22
33 5.86501514e-05 2.11758237e-22
34 5.9159549e-05 -0.0
35 6.12215749e-05 -0.0
36 6.52801846e-05 -0.0
37 6.98592899e-05 -2.11758237e-22
38 7.57920214e-05 -0.0
39 8.47468679e-05 2.11758237e-22
40 9.73228286e-05 8.47032947e-22
41 0.000113009259 -4.23516474e-22
42 0.000132958278 2.11758237e-22
43 0.000159255133 -0.0
44 0.000193390141 -1.05879118e-21
45 0.000236365836 -9.52912066e-22
46 0.000293715971 2.64697796e-22
47 0.000371150748 -2.11758237e-21
48 0.000471324142 -3.38813179e-21
49 0.000598073672 1.69406589e-21
50 0.000753784435 -1.69406589e-21
51 0.000955551843 3.38813179e-21
52 0.00123046131 -6.77626358e-21
53 0.00161641851 3.38813179e-21
54 0.00216290995 -6.77626358e-21
55 0.00296558121 -2.03287907e-20
56 0.00420220821 -6.77626358e-21
57 0.0061519996 -1.35525272e-20
58 0.00951371653 1.35525272e-20
59 0.0162985632 -8.13151629e-20
60 0.0313967355 -0.0
61 0.0772966071 -4.33680869e-19
62 0.270815215 -6.50521303e-19
63 1.46751627 2.81892565e-18
0 16.5208961 7.69783542e-18
1 1.54527032 -6.2883726e-18
2 0.306004883 3.25260652e-19
3 0.0850781249 -1.35525272e-19
4 0.0329869097 -1.62630326e-19
5 0.0167635221 -2.71050543e-20
6 0.00971300927 -1.35525272e-20
