0 0 0
1 1.4673043 8.67361738e-19
2 0.282698351 -1.35525272e-19
3 0.0782291359 -1.49077799e-19
4 0.0317559757 -8.13151629e-20
5 0.0165701836 2.71050543e-20
6 0.00962125621 -2.71050543e-20
7 0.00616586854 -0.0
8 0.00400819089 4.06575815e-20
9 0.00269888513 -0.0
10 0.00185123856 -2.71050543e-20
11 0.00130943932 -1.35525272e-20
12 0.000960410697 1.01643954e-20
13 0.000721134276 1.01643954e-20
14 0.000556049565 -0.0
15 0.000435867804 -0.0
16 0.00034545935 -0.0
17 0.000273811931 4.23516474e-22
18 0.000218079186 -8.47032947e-22
19 0.000175989822 -2.11758237e-21
20 0.000142975898 -1.27054942e-21
21 0.000116470426 2.96461532e-21
22 9.56098165e-05 1.11173074e-21
23 7.99619702e-05 1.66759611e-21
24 6.76523617e-05 2.64697796e-22
25 5.82713116e-05 -5.29395592e-22
26 5.06290569e-05 -1.58818678e-22
27 4.43771126e-05 3.17637355e-22
28 3.91022077e-05 -4.23516474e-22
29 3.49473385e-05 -3.44107135e-22
30 3.17021294e-05 -9.26442286e-22
31 2.91397645e-05 1.05879118e-22
32 2.73839862e-05 2.24993127e-22
33 2.67193464e-05 8.47032947e-22
34 2.66991607e-05 4.49986253e-22
35 2.78248676e-05 -3.17637355e-22
36 3.05668045e-05 1.65436123e-23
37 3.42790309e-05 -6.6174449e-23
38 3.90261331e-05 1.58818678e-22
39 4.64205126e-05 -8.47032947e-22
40 5.541022e-05 -4.23516474e-22
41 6.57340515e-05 -4.23516474e-22
42 7.94395978e-05 -6.3527471e-22
43 9.72694199e-05 -4.23516474e-22
44 0.000121002774 -1.27054942e-21
45 0.000151571833 4.23516474e-22
46 0.000189992776 8.47032947e-22
47 0.000238548286 -3.38813179e-21
48 0.000296234125 -3.38813179e-21
49 0.000374140145 -1.69406589e-21
50 0.000475191981 -0.0
51 0.000613717792 3.38813179e-21
52 0.000805118249 -3.38813179e-21
53 0.00110034581 6.77626358e-21
54 0.00155462329 -0.0
55 0.00224089084 -6.77626358e-21
56 0.00330786262 -0.0
57 0.0049984577 -0.0
58 0.00804683445 -1.35525272e-20
59 0.0144029479 2.71050543e-20
60 0.0302858769 1.35525272e-19
61 0.0791275905 -1.08420217e-19
62 0.288810084 -0.0
63 1.51777758 -0.0
0 0 0
1 1.51563032 4.33680869e-19
2 0.308648737 7.58941521e-19
3 0.0873816195 -1.08420217e-19
4 0.0356077081 5.42101086e-20
5 0.0185504772 1.21972744e-19
6 0.0104865486 -1.35525272e-20
7 0.00630408763 1.35525272e-20
8 0.00397344774 3.38813179e-21
9 0.00265061335 1.35525272e-20
10 0.00184837871 -0.0
11 0.00133896224 3.38813179e-21
12 0.000988589073 -0.0
13 0.000753602365 -3.38813179e-21
14 0.000584992866 -3.38813179e-21
15 0.0004684014 -3.38813179e-21
16 0.000379165732 3.38813179e-21
17 0.000307539158 3.38813179e-21
18 0.000248686335 1.69406589e-21
19 0.00020193726 1.69406589e-21
20 0.000166995134 -1.69406589e-21
21 0.000136647511 1.69406589e-21
22 0.000112133819 -8.47032947e-22
23 9.32757662e-05 -0.0
24 7.93687206e-05 8.47032947e-22
25 6.77652395e-05 8.47032947e-22
26 5.89029693e-05 -4.23516474e-22
27 5.14586922e-05 -0.0
28 4.57751417e-05 -4.23516474e-22
